@relation trebam

@attribute cluster {cluster0,cluster1,cluster2,cluster3}
@attribute entrada1 numeric
@attribute entrada2 numeric
@attribute entrada3 numeric
@attribute entrada4 numeric
@attribute entrada5 numeric
@attribute saida1 numeric
@attribute saida2 numeric
@attribute saida3 numeric
@attribute saida4 numeric
@attribute saida5 numeric
@attribute coberturaArcs numeric
@attribute coberturaNos numeric
@attribute coberturaPU numeric
@attribute coberturaPDU numeric
@attribute coberturaPUDU numeric
@attribute nroMutantesMortos numeric
@attribute SBRC numeric
@attribute SBRn numeric
@attribute SCRB numeric
@attribute SCRn numeric
@attribute SDWD numeric
@attribute SGLR numeric
@attribute SMTC numeric
@attribute SMTT numeric
@attribute SMVB numeric
@attribute SRSR numeric
@attribute SSDL numeric
@attribute SSWM numeric
@attribute STRI numeric
@attribute STRP numeric
@attribute SWDD numeric
@attribute OAAA numeric
@attribute OAAN numeric
@attribute OABA numeric
@attribute OABN numeric
@attribute OAEA numeric
@attribute OALN numeric
@attribute OARN numeric
@attribute OASA numeric
@attribute OASN numeric
@attribute OBAA numeric
@attribute OBAN numeric
@attribute OBBA numeric
@attribute OBBN numeric
@attribute OBEA numeric
@attribute OBLN numeric
@attribute OBNG numeric
@attribute OBRN numeric
@attribute OBSA numeric
@attribute OBSN numeric
@attribute OCOR numeric
@attribute OEAA numeric
@attribute OEBA numeric
@attribute OESA numeric
@attribute Oido numeric
@attribute OIPM numeric
@attribute OCNG numeric
@attribute OLAN numeric
@attribute OLBN numeric
@attribute OLLN numeric
@attribute OLNG numeric
@attribute OLRN numeric
@attribute OLSN numeric
@attribute ORAN numeric
@attribute ORBN numeric
@attribute ORLN numeric
@attribute ORRN numeric
@attribute ORSN numeric
@attribute OSAA numeric
@attribute OSAN numeric
@attribute OSBA numeric
@attribute OSBN numeric
@attribute OSEA numeric
@attribute OSLN numeric
@attribute OSRN numeric
@attribute OSSN numeric
@attribute OSSA numeric
@attribute Varr numeric
@attribute VDTR numeric
@attribute Vprr numeric
@attribute VSCR numeric
@attribute Vsrr numeric
@attribute Vtrr numeric
@attribute VTWD numeric
@attribute Cccr numeric
@attribute Ccsr numeric
@attribute CRCR numeric

@data
cluster1,8079,4039,1798,6793,5096,8079,6793,5096,4039,1798,100.0,100.0,70.337301,57.499999,59.156746,783,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,86.11111111111111,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.0,0.0,98.5576923076923,0.0,78.0,90.0,98.66666666666667,98.66666666666667
cluster3,2285,2285,2285,2285,2285,2285,2285,2285,2285,2285,83.333333,92.857143,52.604169,40.833333,41.423613,410,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.19230769230769,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,621,4082,7014,8514,8584,8584,8514,7014,4082,621,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,4171,4522,7193,8159,8423,8423,8159,7193,4522,4171,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,3161,4962,6058,7126,9522,9522,7126,6058,4962,3161,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,86.11111111111111,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster0,9300,4960,4450,4201,3452,9300,4960,4450,4201,3452,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,8144,8114,7310,1773,219,8144,8114,7310,1773,219,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,8151,5281,5240,2930,2701,8151,5281,5240,2930,2701,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,4375,4375,4375,4375,4375,4375,4375,4375,4375,4375,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,873,1512,4811,5986,6721,6721,5986,4811,1512,873,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster0,9128,2307,1864,1820,691,9128,2307,1864,1820,691,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,338,1281,3070,5053,8003,8003,5053,3070,1281,338,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,6899,6899,6899,6899,6899,6899,6899,6899,6899,6899,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.19230769230769,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,8948,4994,4780,4527,2596,8948,4994,4780,4527,2596,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9624,5414,3139,1712,171,9624,5414,3139,1712,171,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,6101,9108,1117,4932,3532,9108,6101,4932,3532,1117,100.0,100.0,64.742064,50.833333,52.906746,764,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,80.55555555555556,91.66666666666666,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,94.71153846153845,0.0,80.0,85.0,96.0,97.33333333333334
cluster0,9611,5986,2713,706,372,9611,5986,2713,706,372,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,8547,7640,7338,5382,2461,8547,7640,7338,5382,2461,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,7583,8001,8661,9017,9849,9849,9017,8661,8001,7583,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster0,9733,9311,2738,2273,1769,9733,9311,2738,2273,1769,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,5448,5448,5448,5448,5448,5448,5448,5448,5448,5448,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,1726,5574,8282,8960,9803,9803,8960,8282,5574,1726,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,1370,5294,5785,8438,9255,9255,8438,5785,5294,1370,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,2237,5306,7155,8887,9927,9927,8887,7155,5306,2237,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster1,7029,312,8048,6439,1042,8048,7029,6439,1042,312,100.0,100.0,69.603175,52.499998,57.594246,751,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,83.33333333333334,87.5,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,93.26923076923077,0.0,78.0,90.0,92.0,90.66666666666666
cluster2,1880,5268,6684,6846,7950,7950,6846,6684,5268,1880,100.0,100.0,70.337301,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,86.11111111111111,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,83.333333,92.857143,52.604169,40.833333,41.423613,406,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,42.78846153846153,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster1,2764,2389,557,4259,5983,5983,4259,2764,2389,557,100.0,100.0,70.198417,57.499999,59.156746,781,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,86.11111111111111,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,76.0,90.0,98.66666666666667,98.66666666666667
cluster1,6065,5639,9658,620,1203,9658,6065,5639,1203,620,100.0,100.0,70.992064,54.999995,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,80.55555555555556,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,96.63461538461539,0.0,82.0,90.0,98.66666666666667,98.66666666666667
cluster3,7067,7067,7067,7067,7067,7067,7067,7067,7067,7067,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,6869,5944,5700,2293,1428,6869,5944,5700,2293,1428,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,2934,7296,8193,9470,9756,9756,9470,8193,7296,2934,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
